user,text,date
anyabelle,"Damnit! Net connection's real slow  Oh well, Hot Fuzz is the only comedy in my collection. So Hot Fuzz it is... http://plurk.com/p/ucayn",Sun May 17 05:39:40 PDT 2009
anyabelle,"@donttrythis damn, not available in my country ",Thu Jun 18 05:43:10 PDT 2009
anyabelle,"Hey Opera, what are you doing to my pictures ",Thu Jun 18 22:18:53 PDT 2009
anyabelle,"@chattee p*t*, i miss the way we used to chat girly-girl. what happened? miss the one-year-ago you. sigh... ",Sat Jun 20 10:44:20 PDT 2009
SimplyGaby,Still at work.....had to manually calculate and now enter everything that usually would be there if our cell dyn had been working ,Tue Apr 07 06:19:05 PDT 2009
SimplyGaby,Off to work I don't think its gonna be a good night ,Fri Apr 17 22:14:47 PDT 2009
SimplyGaby,@Yummy_Flaquito that's awesome! My dad sent manuel n teresa to buy him a dq ice cream cake as I was leaving so I missed it ,Sat Apr 18 22:52:31 PDT 2009
SimplyGaby,Off to work ,Sat May 09 20:55:29 PDT 2009
SimplyGaby,Ok time to work ,Mon May 11 22:03:23 PDT 2009
SimplyGaby,twitter is being mean ,Fri May 29 19:13:44 PDT 2009
SimplyGaby,At work its Sarah last day ,Wed Jun 17 22:06:19 PDT 2009
SimplyGaby,@Yummy_Flaquito me too  play with ur iphone or ur ds tehy both got that game peggle u love,Wed Jun 17 23:00:21 PDT 2009
SimplyGaby,@itseddos hola eddy! Como estas?! I'm such a flake sorry ,Wed Jun 24 23:21:28 PDT 2009
SimplyGaby,@Yummy_Flaquito thanks I just hope the rest of today goes better ,Sat Apr 18 09:36:42 PDT 2009
SimplyGaby,@Grnmnky thank u I'm I have support ,Fri May 29 17:21:03 PDT 2009
SimplyGaby,@Yummy_Flaquito thanks hope so too  just got here,Mon Jun 15 22:23:25 PDT 2009
AmyBaby_x,the weatherman hates me ,Tue Apr 07 06:38:10 PDT 2009
AnnaTarkov,"@johnshepard Thanks, I'll need it. I hate packing ",Tue Apr 07 06:53:57 PDT 2009
AnnaTarkov,"Ugh, why does all the cool stuff happen when I'm not free?   http://tr.im/myun",Wed May 27 07:26:55 PDT 2009
AnnaTarkov,"@LenKendall Awww, thanks Len. Very kind of you. I'm not sure how smart I am, but thanks anyway for the lovely compliment ",Fri Jun 05 08:53:29 PDT 2009
Caddy06_88,Why are there spammers on twitter? It's so utterly pathetic ,Tue Apr 07 06:57:19 PDT 2009
Caddy06_88,"Ugh, spam accounts are still on this site  I wish they would just go away!",Fri May 22 08:12:20 PDT 2009
Caddy06_88,"Just came back from the opticians; two receptionists in, but no optician. Great stuff. Have to go back tomorrow ",Mon Jun 15 07:05:35 PDT 2009
Caddy06_88,@sebFlyte Us in the GSUK community are hardcore about our site visiting! ,Fri May 22 03:23:14 PDT 2009
PapaSaan,"@KeithCraft. I feel your pain. We had a sprinkler line bust underground &amp; we're on a hill. Flooded nasty neighbors yard, 400. water bill ",Tue Apr 07 07:10:07 PDT 2009
karen_alexa,@Jonathan_Hlibka Too late! I insulted a construction worker who gave me attitude for walking in the wrong direction @ Queen/Yonge. ,Tue Apr 07 07:29:33 PDT 2009
raimalarter,I'm starting to wonder if I have some sort of magnetic field around me that breaks computers...now my office computer is down. ,Tue Apr 07 07:40:11 PDT 2009
raimalarter,"@MaryKnudson I'm so sorry to hear about the death of your cat, Mary. So sad.  Will keep you in my prayers in your time of grief.",Sat May 30 11:44:13 PDT 2009
raimalarter,@mtkr What did she say at the 140 chars conf that you liked?  I missed most of that meeting somehow...  ,Sat Jun 20 10:12:40 PDT 2009
raimalarter,"@pffli I noticed that, too.  But we're not in cahoots! It's just that great minds think alike.  ",Mon Jun 01 17:50:14 PDT 2009
EmilyK4,Evidently I am shitty at cheering people up ,Tue Apr 07 07:58:48 PDT 2009
EmilyK4,@OffTheHook77 You guys are gonna make me cry ,Tue Apr 07 08:44:40 PDT 2009
EmilyK4,no getting in the Twisted vid. Honestly if they quit tomorrow I wouldn't be surprised. They give and give and its never enough. Its sad ,Sun May 17 10:27:54 PDT 2009
EmilyK4,@JoeMcIntyre Hi Joe! I see you have come to join the craziness here ,Tue Apr 07 05:04:54 PDT 2009
EmilyK4,@K_night4me No I didn't see you but I was in a trance w/ the show. ,Fri Apr 17 21:17:33 PDT 2009
EmilyK4,@JonathanRKnight Ok I more I just can't help myself lol! http://tinyurl.com/dgnoej  Its midnight so I am off. Good Night ,Sat Apr 18 21:02:26 PDT 2009
EmilyK4,@DefyGravity81 I told you!!! I am so happy you had a good time ,Sun Apr 19 08:25:07 PDT 2009
EmilyK4,@JonathanRKnight Good morning! Glad you enjoyed the show. I have heard that her shows are really good.  Off to make coffee ,Mon Apr 20 04:38:54 PDT 2009
EmilyK4,@JonathanRKnight So you didn't send a SOS?! I am assuming that means you weren't abducted by the Rehab people that were following me ,Thu May 14 07:48:24 PDT 2009
EmilyK4,@JonathanRKnight Morning! Hope you are enjoying the sun. Enjoy your day at sea. I hope I get some sun here today ,Sun May 17 03:16:00 PDT 2009
EmilyK4,to go I was disappointed but not bitter. Take a deep breathe not everyone gets to do everything. Such is life Bring on the cruise stories ,Mon May 18 06:06:10 PDT 2009
EmilyK4,@christy8_77 Can't wait to hear your stories ,Mon May 18 06:22:35 PDT 2009
EmilyK4,@jordanknight Hope you had a great birthday. Please say you guys will do another cruise ,Mon May 18 06:26:48 PDT 2009
EmilyK4,@retrorewind I have had a crappy day. Could you please play &quot;Stare at You&quot;? I would appreciate it ,Fri May 29 12:19:30 PDT 2009
EmilyK4,@JonathanRKnight So are you rehearsing today? Any twitpics you would care to share? ,Sat May 30 11:52:34 PDT 2009
makeupdiaries,Yet another injection ,Tue Apr 07 08:15:20 PDT 2009
makeupdiaries,@OliviaCosmetics ok then  might not be for a while though?,Tue Apr 07 02:28:41 PDT 2009
twiter_twotter,it's raining!  But it doesn0t matter... I stay in home because I'll be study,Tue Apr 07 08:19:11 PDT 2009
twiter_twotter,@taylorswift13 hello!are u in London? I would like see you on a concert.But I think that you won't come to Spain  I hope you''ll come soon,Mon May 04 02:57:39 PDT 2009
twiter_twotter,Guys... a serious question. Which song do you like most of all your CDs? Be honest! I know you won't reply me  &lt;333 Maria,Fri May 29 14:34:32 PDT 2009
twiter_twotter,@selenagomez oh.. sorry  I didn't hear it,Fri Jun 05 13:03:32 PDT 2009
twiter_twotter,@showMe_Heaven ,Fri Jun 05 15:37:02 PDT 2009
twiter_twotter,@Jonas_Fans yes...  I can't understand why. What did happen?,Sat Jun 06 12:41:56 PDT 2009
twiter_twotter,@mileycyrus http://twitpic.com/8cmop - i don't miss you  poor miley,Thu Jun 25 03:28:38 PDT 2009
twiter_twotter,"@taylorswift13 taylor, you can dream! You're a big artist and you can do your dreams reality ",Sun May 03 06:44:31 PDT 2009
twiter_twotter,"@eawalker00 No! I would like this! Yesterday, I talked with Alyso Stoner xD And Benton sent me a private messae and coment me here! ",Mon May 04 04:48:10 PDT 2009
twiter_twotter,I'm going to do my homework... bye! ,Mon May 04 05:43:30 PDT 2009
twiter_twotter,225 followers! ,Sun May 10 08:19:12 PDT 2009
twiter_twotter,266 followers! ,Sun May 17 03:56:30 PDT 2009
twiter_twotter,@jonasbrothers http://twitpic.com/5dvjr - oh!so cool! I hope you're some excited when you come to Spain ,Mon May 18 06:34:30 PDT 2009
twiter_twotter,269 followers!  vaya nï¿½...,Mon May 18 06:49:14 PDT 2009
twiter_twotter,"hey!!! and we're from Las Vegas, Nevada!!! and im so glad you found about us!! spread the word!! we love youu!!  &lt;333333 Jovan / Verbatym",Mon May 18 06:51:15 PDT 2009
twiter_twotter,hiii! how are u? Siiiii! AL fin viernes ,Fri May 22 06:27:21 PDT 2009
twiter_twotter,oh! I've got 310 followers! ,Fri May 29 16:00:05 PDT 2009
twiter_twotter,@carmenlove16 haha but I don't know... I hope ,Sat May 30 03:21:38 PDT 2009
twiter_twotter,@bentonpaul hi benton! how are u? When you finish your new song? I can't wait! goos luck ,Mon Jun 01 08:14:54 PDT 2009
twiter_twotter,@showMe_Heaven al final iras al cncierto? ,Sat Jun 06 03:49:57 PDT 2009
twiter_twotter,@cameronTDF oh! so cute! happy birthday to you mum ,Sun Jun 07 07:58:17 PDT 2009
twiter_twotter,ooooooh! I've already have 380 followers!  I want 400!,Mon Jun 15 03:15:51 PDT 2009
twiter_twotter,@thesparkoflife el humanÃ­stico ,Mon Jun 15 07:49:23 PDT 2009
_arien,is not having a good week ,Tue Apr 07 08:23:36 PDT 2009
_arien,should be watching the keynote but elluminate won't launch  i love technology! #iblc09,Thu Jun 18 00:57:02 PDT 2009
_arien,@icicle_halo  would love to have an iphone but sadly not  thanks anyway!,Fri Jun 19 03:00:52 PDT 2009
_arien,@icicle_halo_  would love to have an iphone but sadly not  thanks anyway!,Fri Jun 19 03:01:30 PDT 2009
_arien,Nadal not playing at wimbledon ,Fri Jun 19 11:13:47 PDT 2009
_arien,@tadpole99 oh dear! i sympathise. there should be some way of drink proofing desktop equipment ,Mon May 18 02:05:14 PDT 2009
wilbloodworth,@CalebJenkins Just missed you... ,Tue Apr 07 08:38:15 PDT 2009
Deeeda,@MTV Disappointing...so many videos not available here in Canada.  ,Tue Apr 07 08:40:56 PDT 2009
Deeeda,"Beautiful sunshiny day suddenly turned nasty..high winds, thunder, lightning, heavy rain. Hunkered down for the night. I want my blankie. ",Sat May 30 15:46:24 PDT 2009
Deeeda,Crazy busy day.  Crazy busy week ahead.  Getting ready to go on vacation and sure going to be ready for it at this rate.  ,Mon Jun 15 19:13:42 PDT 2009
Deeeda,Looking forward to spending 4 days in Vancouver starting tomorrow. Haven't been there for years. Nice city! Forecast is chilly and rain.  ,Thu Jun 18 14:03:37 PDT 2009
Deeeda,"Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o",Mon Apr 06 23:08:02 PDT 2009
Deeeda,@RyanStar ..your performances on YouTube again. You really were fabulous! ,Sat Apr 18 09:46:56 PDT 2009
Deeeda,"@blawnoxgirl Yes, we will! We should maybe do it in a DM though so we don't annoy our followers. Thought of that too late.    Good night!",Sat May 09 23:32:06 PDT 2009
Deeeda,http://twitpic.com/550bg - My darling baby boy when he was about 2. Seems like only yesterday. Today he turns 19! How time flies.  ,Wed May 13 22:24:19 PDT 2009
Deeeda,"Long weekend here in Canada! Heading over the border for a little shopping and a change of scenery.    Have a good one, see you Tuesday!",Sun May 17 11:45:35 PDT 2009
Deeeda,@NiaVardalos My foot is in my mouth often enough to know.  ,Mon Jun 15 21:45:32 PDT 2009
Kirstin426,"Lost my bank card... AGAIN. That's twice I've replaced in the last 2mos. I nevvver do this, don't knw what the deal is? Grrrrr!  ",Tue Apr 07 08:43:46 PDT 2009
Kirstin426,"Began watching an MSNBC documentary, too disturbing... I have to change the channel.     I'm beyond disgusted!",Sun May 03 21:20:26 PDT 2009
cleebee,@wisekensai it's snowing?? gosh. i don't like snow in april ,Tue Apr 07 08:44:33 PDT 2009
amber_duffle,@perezhilton i live here  not cool... but no not there thank god! 100 degrees not my thing with thousands of ppl around.,Fri Apr 17 20:41:44 PDT 2009
amber_duffle,I feel bad for Jon &amp; Kate Gosselin and their children ,Tue Jun 23 11:02:33 PDT 2009
joy_,My phones about to break. It was in a puddle of water ,Fri Apr 17 21:05:54 PDT 2009
joy_,At the fair with @hellooitsrachel sad because @jaaiho couldnt come ,Sat May 30 20:26:51 PDT 2009
joy_,Signature of @brian09 wiped off from my phone. Sadddd ,Mon Jun 15 21:30:29 PDT 2009
joy_,"so im turning fourteen, in 10 days from tmrw, june 10th. wooooot ",Sun May 31 14:06:54 PDT 2009
catastropheK,my headache isn't going away  and i want pancaakkesss,Fri Apr 17 21:10:24 PDT 2009
lauraliee,@SamMarinucci I saw the trailer for My Sister's Keeper at 17 again!!! It looks really good but I'm not really a fan of the cast ,Fri Apr 17 21:15:10 PDT 2009
lauraliee,@doshea522 i looked for you guys but i didn't see you  how amazing was it?!,Fri Jun 19 17:00:01 PDT 2009
lauraliee,Going prom dress shopping (finally!) .. Still haven't finished my homework lol ,Sat Apr 18 10:22:12 PDT 2009
lauraliee,slept all day and still tired ... prom was epic ... after prom was an epic fail lol - heading to bed ,Sat May 30 21:17:31 PDT 2009
lauraliee,"&quot;Take your candle, and go light your world.&quot; Seniors 2009 ",Sat Jun 06 05:32:39 PDT 2009
itsvero,@AmazingPhil nooooooooo  I can hug you though! that was random sorrrry! ^.^,Fri Apr 17 21:25:42 PDT 2009
itsvero,@Melissa_Makuch i thought you loved me ,Sat Jun 06 20:13:33 PDT 2009
itsvero,New Ipod. Forget the pool it's too cold. I was on the bus and my eyes got all watery cause I thought about the fact that Carl is leaving ,Sun Jun 07 13:06:23 PDT 2009
itsvero,Pooor Jesus  and I want pringles haha,Mon Jun 15 21:45:08 PDT 2009
itsvero,my grandpa gave me yummeh candies !  i love him!,Sun May 31 12:52:49 PDT 2009
itsvero,Caro's playing Music and Movie quiz on my iPod and she is pouish! ,Mon Jun 15 08:22:42 PDT 2009
rudyrudolph,ipod is 100% completely dead... been charging for 15 minutes and it still says the battery is too low ,Fri Apr 17 21:42:10 PDT 2009
rudyrudolph,@dani_landry i had the same experience last year  but at least you are ok!,Sat May 02 10:52:27 PDT 2009
rudyrudolph,"1 hour down, 2 to go. Getting sleepy already. ",Sat May 30 22:15:54 PDT 2009
rudyrudolph,some old guy in cc's just pulled up the leg of his shorts all the way to his crotch and i just happened to look up as it happened ,Fri Jun 19 16:58:04 PDT 2009
enithhernandez,"@mcwneks  I hope I am not too late, but protect your son!  Circ is not necessary &amp; harms babies ",Fri Apr 17 21:42:38 PDT 2009
enithhernandez,@clairelouise2 this is the time where my girls started doing this ,Sun Apr 19 11:54:33 PDT 2009
enithhernandez,"@camella_secrets its not really in my mind in that way, I just wish people would protect their tiny babies. It's just horrific ",Mon May 04 00:21:05 PDT 2009
enithhernandez,"@camella_secrets I do to  I think my feelings are more towards their rights, which was taken away from them. Probably anger! :-\",Mon May 04 00:27:41 PDT 2009
enithhernandez,"@DagmarBleasdale really??? wow, I so envy you. My mom only nursed me for a few months ",Sun May 10 20:01:52 PDT 2009
enithhernandez,@clairelouise2 aurghhh that sucks!!!  I would DIE if someone steals mine!!! ,Mon May 18 07:38:50 PDT 2009
enithhernandez,@classyPYNK it is indeed a great organization that helps men who hate their circ. They wished they have not being violated in that way ,Tue May 26 21:22:18 PDT 2009
enithhernandez,@classyPYNK I totally understand  My husband is circ'ed but my son is not. We found info &amp; there was no way I would've done it ,Tue May 26 21:39:26 PDT 2009
enithhernandez,"@Ghettolina oh mama  u didnt have to, circ is not necessary. Pls watch this 4 ur next son: http://tinyurl.com/dmaj9k healing 4 him...",Tue May 26 21:46:15 PDT 2009
enithhernandez,"@classyPYNK Difference is, our health care system is not single payer like Europe &amp; Canada. See why we keep doing this? Such a disgrace! ",Tue May 26 22:04:45 PDT 2009
enithhernandez,@classyPYNK thats another one but from the parents perpective. I almost did it to mine. I still beat myself for it. How could I?!?! ,Tue May 26 22:17:24 PDT 2009
enithhernandez,@RobbDogg69 omg  why does he needs genital surgery? is he ok? Pls reconsider! Watch this informative 20 min vid http://tinyurl.com/dmaj9k,Sat May 30 21:43:09 PDT 2009
enithhernandez,@clairelouise2 I still can't see anything ,Sat May 30 21:45:22 PDT 2009
enithhernandez,@clairelouise2 wow that's very low exposure to breastmilk  I don't get why ppl dont use their common sense! ,Sat May 30 21:46:05 PDT 2009
enithhernandez,".@navets watching a baby getting part of his genitals cut off is no fun 2 me  circ is not necessary, 4 ur next son: http://bit.ly/2lnR9R",Sun May 31 08:52:50 PDT 2009
enithhernandez,@Smokerette OMG!!!!!!!!!  WHAT IS WRONG WITH MOTHER'S INSTINCTS?????,Sun May 31 10:42:39 PDT 2009
enithhernandez,"@Smokerette @clairelouise2 that's exactly what I posted in her video, makes me wants to hug my peanut so bad ",Sun May 31 11:13:56 PDT 2009
enithhernandez,"@Smokerette @clairelouise2 okay, I sent it to my youtubers friends and they started to comment. wow, this vid is going to haunt me 4ever ",Sun May 31 11:15:48 PDT 2009
enithhernandez,"@clairelouise2 I get intrusive thoughts a lot with my kids. They r my everything, I cannot imagine them suffering like that ",Sun May 31 11:21:04 PDT 2009
enithhernandez,"@Selfish_Meme the risks are not so small unfortunally, watch the video in that article. My dd2 was injured w vax ",Mon Jun 01 21:45:27 PDT 2009
enithhernandez,@GADBaby I have never tried bamboo inners.... hmmm I always wonder... but I just got a huge order of microfleece &amp; suede  #clothdiapers,Mon Jun 01 22:29:16 PDT 2009
enithhernandez,"@GADBaby ugh!!! now I want to try bamboo, but I have all this fabric now boohoo ",Mon Jun 01 22:43:37 PDT 2009
enithhernandez,"@lamere thank you so much, looking at these pics makes me want to have one more ",Mon Jun 01 23:58:14 PDT 2009
enithhernandez,"@josamuffin they are sooo easy to use, and kids look cuter in it too  besides, imagine adults in paper underwear?  #clothdiapers",Tue Jun 02 00:55:33 PDT 2009
enithhernandez,@jkdcgill that is so sad  pls watch this for next son: http://tinyurl.com/dmaj9k http://tinyurl.com/c57c4r http://bit.ly/2lnR9R,Sat Jun 06 08:21:36 PDT 2009
enithhernandez,@myers41 it's horrible!!!  http://tinyurl.com/yq2hoc http://bit.ly/In2Oq http://bit.ly/752NI http://tinyurl.com/pdeyqp,Sat Jun 06 08:23:04 PDT 2009
enithhernandez,"@sipme oh that's awful   I used 2 smoke a pack a day, horrible stuff! My 1st pregnancy helped me stopped cold turkey. Now Im 100% opposed.",Sat Jun 06 21:37:40 PDT 2009
enithhernandez,@onefinebreeder I had a copper one and had it removed it was horrible ,Wed Jun 17 18:22:43 PDT 2009
